0,Không hài lòng sản phẩm chỉ nghe được một bên bên tai kia không nghe được chất lượng nghe khi xem phim thì bình thường còn nghe nhạc thì kém nghe lâu còn đau tai nói chung với số tiền này các bạn nên mua tai nghe khác
0,Được Mình mua giá 99k thì cũng không kì vọng nhiều chỉ để khi cần cắm lap nói chuyện Skype với đồng nghiệp Dùng cũng không thường xuyên cất bỏ bóp nhỏ đàng hoàng chứ không vứt lăn lóc được đúng 5 tháng thì loa bên phải hư rồi
0,Bass quá nhiều không nghe được nhạc Bass lớn trầm kéo theo nhạc to không nghe được giọng ca sĩ mở lớn thì nhạc lớn đau tai thì giọng mới nghe được mình mua loại này nhiều rồi nhưng sao nay khác vậy không biết
0,1 bên tai nghe không nghe được Giao hàng khá nhanh đặt chiều thứ bảy thì sáng thứ 2 đã nhận được Nhưng không biết xui hay sao mà đây là lần 2 mình mua đồ điện của tiki bị gặp vấn đề tai nghe bên trái không nghe được
0,Bảo hành tai nghe bị hư Tai nghe này mình mua vừa bị hư không nghe được nữa Tuy nhiên hiện tai nghe vẫn nằm trong thời gian bảo hành 12 tháng Làm thế nào để mình gửi trả lại sản phẩm để bảo hành ạ
0,Không hài lòng Độ bền của sản phẩm rất kém mặc dì đã chín dây bảo vệ và dùng hộp đựng nhưng cả 2 lần mua lần nào cũng chỉ được hơn 1 tháng là chỉ nghe được 1 bên bên còn lại không nghe được
0,giao hàng cực kì chậm Từ khi đặt mua sản phẩm cho đến khi mình viết cái này là 8 ngày rồi vẫn chưa thấy giao Mình thất vọng với tiki
0,Không hài lòng giao nhanh nhưng 2 tai nghe không đều một bên ok một bên nhỏ hơn hơi khó chịu
0,SẢN PHẨM BỊ LỖI   HƯ 1 BÊN TAI NGHE Tiki giao hàng khá nhanh tuy nhiên sản phẩm không nghe được 1 bên Không biết đổi trả thế nào
0,tai nghe bị hỏng Tai nghe mới mua gắm vô nghe thử thì dây bị hư lúc có tiếng lúc khách hàng có tiếng
0,Sản phẩm nhìn cảm quan đẹp xịn xò mỗi tội nghe được 1 ngày thì tịt một bên Sản phẩm nhìn cảm quan đẹp xịn xò mỗi tội nghe được 1 ngày thì tịt một bên
0,Không hài lòng Chưa đầy 3 tháng đã mất 1 bên rồi  _ 
0,Không hài lòng Mình mới dùng khoảng 1 tháng đã hỏng bên phải rồi ạ màu xinh
0,Không hài lòng bát yếu lấy tay dữ chặt vào tai thì âm với thật
0,Không hài lòng Đeo vào thấy khó chịu Rất dễ bám bẩn Chất âm đúng với tầm giá không hay không tệ
0,Không hài lòng Giao hàng nhanh tai nghe hơi nhỏ Còn lại ok
0,Không hài lòng bass cao quá tiếng lại nhỏ không chắc âm
0,Không hài lòng Dùng mới có tuần mà nút chuyển bài không dùng được nữa
0,Không hài lòng Mình mới mua sản phẩm này và có vài đánh giá như sau:   Đóng gói: Mình không thích cách mà Nova rạch hộp để dán tem và dán lại và ký tay một cách thiếu thẩm mỹ như thế này không khác hàng tồn Đây cũng là thiếu sót của mình đáng nhẽ mình nên chọn nhà phân phối là Tiki Trading ở cùng mức giá Mình vẫn thích cách Tiki Trading phục vụ khách hàng hơn   Tem bảo hành: Dán 2 tem chồng lên nhau nhìn rất thiếu mỹ quan   Chất lượng sản phẩm: Đúng như bình luận của bạn bên dưới là logo trên chuột và bộ thu tín hiệu khác nhau Điều này mình có thể hiểu do logitech thay đổi logo nhưng Seri trên 2 thiết bị là khác nhau cho dù sản phẩm vẫn hoạt động bình thường nhưng mình không thích   Trải nghiệm: Vì là dòng silent nên ấn rất nhẹ và không ồn nói về cảm giác thì không thể bằng những con chuột gaming trước đây mình đã từng dùng nên bạn nào kỳ vọng cảm giác ấn có phản hồi thì nên chọn dòng khác của logitech Mình hướng tới thiết kế thanh lịch đi cùng bàn phím K380 nên chọn mẫu này để cùng logo và phong cách thiết kế Cuối bài: Mình định mua thêm 1 bàn phím K380 nữa để dành vì mặc dù bàn phím ra đời đã lâu nhưng trải nghiệm rất tuyệt trong tầm giá Nhưng chắc chắn không phải mua của Nova
0,Chuột lỗi ngay khi mới mua Khi mới nhận được sản phẩm thì chuột đã có dấu hiệu bị chênh dẫn tới việc khi click sẽ bị trượt và cản giác rất không tốt mặc dù 3 tấm mút để cân bằng vẫn còn Lúc đầu mình vẫn nghĩ là cấu tạo chuột hoặc cảm giác sai nhưng sau khi check khoảng 3 con chuột của đồng nghiệp thì đúng là chuột bị lỗi Mình lập thức báo với Tiki vào ngày thứ 2 sau đó 22 4 tuy nhiên tới hôm nay 29 4 mình vẫn phải chịu đựng việc này dù đã có thông báo sẽ tới lấy chuột đi bảo hành Thực sự thất vọng về đơn hàng này Tuy không thể đánh giá tổng quan nhưng qua việc này mình sẽ cân nhắc hơn khi mua tiki đặc biệt với những đơn có giá trị lớn
0,sản phẩm tốt nhưng dịch vụ khách hàng còn kém Mình mua hàng trên tiki cũng nhiều về cơ bản là nền tảng tốt sản phẩm được đảm bảo chất lượng Và có một điều mình cực kỳ khó chịu là mỗi lần gọi lên tổng đài CSKH mình chờ rất lâu mà không có ai kết nối trong khi vẫn phải chịu cước phí trong thời gian chờ
0,Tiki bán có dấu hiệu hàng đã sử dụng Mình mới nhận hàng hôm nay khi bóc hộp ngoài thì thấy vỏ hộp Logitech đã bị đập hộp dưới đáy chuột bị rất nhiều vết sướt như hình hàng có dấu hiệu là hàng cũ Mình rất thích Tiki nhưng thật sự không hài lòng trong lần này
0,Mua đến lần thứ 3 mới có được con chuột không có tem bảo hành Cuối năm ngoái cũng mua 1 con chuột Logitech màu xanh trên Tiki Nhưng không phải do Tiki Trading cung cấp nên có tem bảo hành đầy đủ Còn con chuột mua lần này phải mua đến 3 lần vì 2 lần mua đều bị Tiki báo hết hàng lỗi kho blah blah Sau đó đặt lại thì được con chuột không có tem bảo hành Chưa dùng nên không biết có vấn đề gì không nữa Nếu không đủ sản phẩm hoặc sản phẩm không đầy đủ tem hay lỗi thì Tiki nên xem lại thay vì suốt ngày đăng giảm giá sản phẩm này như hiện nay
0,Sản phẩm đáng ngờ Chuột dùng ổn tuy nhiên số Seri mã sản phẩm trên chuột đầu thu vỏ hộp khác nhau không cùng bộ Theo mã thì vỏ hộp là bản sản xuất 2019 nhưng chuột và đầu thu thì 2018 Hàng Tiki Trading mà làm ăn vậy luôn Đề nghị Tiki phản hồi rõ lý do
0,Chuột hết pin gọi điện lên phàn nàn thì nhân viên tư vấn trả lời vô trách nhiêm Mua được 1 ngày ngày hôm sau thì hết pin không thấy ghi chú việc này trong trang sản phẩm Gọi điện lên hỏi thì khẳng định đó là hàng mới dù phía dưới feet chuột có vết trầy bên em phân 2 kho mới và cũ riêng ai chứng mình Vậy bỏ cùng một số tiền lại có thể nhận được sản phẩm với chất lượng khác nhau Ở đây không phải tiền một cục pin mà mình gọi lên đó là sự phiền hà khi mua sản phẩm Ít nhất thì cũng phải xin lỗi khách vì sự bất tiện đằng này lại nói kiểu như tránh trách nhiệm Nói chuyện một lúc thì tự ý cho thu hồi sản phẩm @@ Sai thì ai cũng sai nhưng cái mình cần ở một công ty lớn là thái độ là thái độ
0,thiết kế hoàn thiện chưa tốt sản phẩm giống với mô tả click không kêu kết nối tối di mượt Tuy nhiên phần cuộn chuột do thiết kế chưa tối ưu gây đau ngón tay khi lăn con lăn do có phần mũi nhọn xung quanh 2 đầu con lăn
0,Chất lượng rất kém Sản phẩm giao muộn hơn 3 ngày so với kế hoạch Xoay cuộn chuột thì kêu lạch cạch như sắp rơi ra không biết giờ phải bảo hành thế nào Mua đã phải hàng giao muộn lại lỗi thật bực mình
0,Không hài lòng hàng không nguyên seal có dấu hiệu đã bóc hộp và được dán lại pin AA được tặng kèm thì hết pin hay s mà không dùng được Giao hàng trễ 2 ngày so với dự kiến nhìn chung sản phẩm là vậy còn chất lượng sản phẩm thì đợi phải trải nghiệm
0,Không bền Chuột êm ở thời gian đầu xài 1 thời gian con lăn không phản hồi và bị lăn ngược Rồi sau khá khó dùng do mình không điều cho chuột theo ý được nữa hiện sau 3 tháng dùng mình đang tìm mua chuột mới
0,chuột m331 logitech Nhận được hàng nhưng không phải nguyên vẹn mà đã khui ra có lẽ dán tem bảo hành hay sao nhưng nhiều mẫu hàng khác mình mua vẫn nguyên vẹn hộp Chất lượng sài cũng tạm ổn tuy nhiên thỉnh thoảng vẫn bị lag chạy tùm lum
0,USB receiver có vấn đề sau 1 năm Vừa hết bảo hành 12 tháng thì USB receiver gặp vấn đề chập chờn tín hiệu luôn cho được mua từ tháng 10 năm ngoái và dùng khá ít nhưng chất lượng không được tốt như kì vọng với nhãn hiệu Logitech
0,Giao hàng chậm trễ   Oder ngày 26 5 đến ngày 4 6 mới nhận được hàng Cực kì chậm trễ & thiếu chuyên nghiệp   chuột không dây M331 bên ngoài bị rách chuột sử dụng êm nhẹ ôm tay…
0,Không hài lòng Hoa văn hai bên thân chuột dễ bám bẩn và rất khó vệ sinh chỗ này cũng bị bong ra sau một thời gian sử dụng
0,Chuột đã bị sử dụng Tiki cam kết hàng mới 100% mà mở ra đã bị bóc và mút mặt dưới đã bị sử nhiều lần dẫn đến xước mờ
0,KHÔNG HÀI LÒNG Sản phẩm bị cắt phần vỏ bao bên ngoài dán băng keo ngay mép vỏ bề mặt feed chuột bị trầy xước Kính đề nghị TIKI nên xem xét lại vấn đề này
0,Chuột có dấu hiệu bị dùng thử con lăn còn kêu rõ Click thì OK không tiếng động nhưng con lăn vẫn còn kêu to như chuột thường phía dưới chân đệm chuột có dính bẩn và xước như bị dùng thử rồi
0,chuột xước khá nhiều mình vừa mở hộp ra nhé sản phẩm trông như được dùng rồi vậy
0,Sản phẩm không đúng mô tả Sản phẩm là M331 Silent Plus mà Tiki lại giao hàng là M331 Silent Cảm giác rất thất vọng với Tiki 
0,Mình dùng chuột bị lỗi không sử dụng được Mình mới mua 1 ngày đã không sử dụng được bảo hành làm sao đổi lại cho mình 
0,xài được 1 tháng trả feedback sản phẩm bên ngoài óng đẹp nhẹ êm 1 tháng hư cổng USB bây giờ muốn đổi sửa thì làm sao đây 
0,không có bộ thu đi kèm Vừa nhận hàng xong tức thì nhưng hàng không kèm theo bộ thu có mỗi con chuột đề nghị tiki xem lại
0,Nút giữa kêu Nút trái và phải chuột êm nhẹ Nút giữ lăn kêu ken két nhất là khi ấn nhẹ trong quá trình lăn chuột Hơi thất vọng với 1 thương hiệu và tầm mức tiền
0,Tạm Dùng tốt được 1 tháng sau thì hơi bị lờn nút bấm mình thấy không ăn lắm không biết bảo hành như thế này
0,Chất lượng tạm Chuột này dùng không sướng lắm Chính vì silent nên bấm cảm giác không thật tay Cạnh phải hơi to nên hơi kích vào 2 ngón tay không dùng
0,không hài lòng hàng không mới 100% bị sướt nhẹ ở mặt dưới chỗ đệm cao su
0,Chuột được gắn mã Quiet Mark nhưng khá ồn như chuột thường Mình mua 1 chuột màu đen nút click bên phải phát ra âm thanh vừa phải nhưng nút bên trái ồn không thua gì chuột bình thường hết
0,Không tốt như mình nghĩ Sản phẩm đúng hình Cảm biến nhạy nên chạy trên mặt bàn trơn khó chịu
0,Hơi thất vọng Chuột bị xước phần mặt dưới như là đã bị sử dụng qua
0,KHÔNG HÀI LÒNG Chuột không nhạy nhiều lúc di chuột mà chuột bị giật
0,Không tốt như kì vọng Xài được 20 tháng thì hư con lăn đến 24 tháng thì hư luôn chuột trái Không xứng với tầm tiền này
2,Cực kì hài lòng Sóng Wi Fi rất khoẻ 10 thiết bị sử dụng cùng một lúc mà không gặp vấn đề gì Nhược điểm duy nhất là khi dùng với băng tần 4G sẽ nóng khá nhanh Những bạn không cần tải File nhiều thì bên hạ về 3G vừa tiết kiệm pin vừa không nóng nhanh Tốc độ vẫn ổn định khoảng 17MB s mạng Mobifone
2,Thiết bị nhỏ gọn pin tốt giá cả phù hợp Mình có mua 1 cái hồi đầu tháng 7 2019 để gắn lên xe hơi cho khách sử dụng Về Tiki thì giao hàng vẫn rất nhanh nhà mình ở huyện tận Đức Hòa sau 1 ngày là có hàng luôn Màu đen nhỏ gọn cỡ cái ví nam thôi Dễ sử dụng gắn sim vào là sài thôi có cái màn hình nhỏ nhỏ ở trước hiển thị tốc độ down up tuy nhiên màn hình hơi kém bạn mang ra nắng một tí thì hơi khó nhìn số dung lượng sử dụng Thiết bị bắt sóng khá tốt dù ở xã huyện xa thưa người Pin thì sài liên tục được tầm 5 tiếng thôi nhưng mình đi xe hơi nên cắm luôn vào cái cổng USB vừa xạc vừa sài luôn sài hơn nửa tháng rồi vẫn thấy ổn trong tầm giá vậy thì mình thấy TP Link này ổn rồi sóng 4G xem Youtube thoải mái luôn Bữa mình thử kết nối tới 8 điện thoại rồi mà vẫn sử dụng bình thường với lại có phần mềm trên IOS và Android để quản lý cũng tiện Tóm lại tầm giá này thì các bạn có thể mua được
2,thiết kế đẹp dễ sử dụng giao hàng nhanh Vừa đặt lúc trưa 3h chiều đã giao trong khi sự kiến 4 ngày sau mới giao ngoài cách đổi pass bằng trình duyệt trên máy tính điện thoại còn có thể làm bằng App trên điện thoại thiết kế mọi thứ rất thân thiện với người low tech như mình
1,Tương đối Hàng nhận về được đóng gói bao bọc kĩ mở ra vẫn mới ít trầy xước như các bạn khác nhận xét nên mình thấy hài lòng Có app hướng dẫn cài đặt nên dễ sử dụng đi kèm có dây cắm sạc nhưng không có đầu sạc nhé có bộ kit sim converter do thiết bị sử dụng sim normal Tuy nhiên chắc do xui mới mở sử dụng lần 2 thì bị tai nạn kỹ thuật pin sạc không vào cứ mãi 9% không tăng thêm tự động power off và đang được Tiki hỗ trợ bảo hành Thấy các bạn khác nhận xét rằng hơi hao pin sau khi sữa chữa xong sẽ sử dụng và đánh giá thử mặt này xem sao
2,Hài lòng Mình mua và dùng được 5 tháng mới review sản phẩm Tiki giao hàng nhanh đóng gói cẩn thận chắc chắn đầy đủ phụ kiện và sách hướng dẫn Mình mua sản phẩm do Tiki Trading phân phối Đọc review của một số bạn nói màn hình bị xước cũ cũng thấy sợ nhưng khi nhận được hàng thấy mới tinh bóng đẹp Sản phẩm có phần nhựa bóng nên dễ bị trầy xước trong quá trình sử dụng Sạc đầy pin tầm 4 tiếng và dùng được tầm 8 tiếng cho 1 thiết bị kết nối chỉ lướt web nhẹ nhàng Còn nếu dùng xem video chơi game nặng thì sẽ bị hết pin nhanh hơn nhiều thiết bị kết nối cũng sẽ hết pin nhanh hơn Pin lâu sụt khi ở mức cao 100% pin đầy và tới đoạn cuối 20% thì xác định là hết nhanh như 1 cơn gió => tốt nhất là nên cắm sạc ngay ở thời điểm này nếu không muốn bị sập nguồn mình bị sập nguồn vài lần vì không để ý nó Máy có chế độ tiết kiện pin nếu trong 10 15 phút không có thiết bị nào kết nối nó sẽ tự tắt wifi   3G 4G còn nếu tắt chế độ này thì để không máy cũng sẽ sụt pin kha khá Mới lắp sim Vietnamobile 3G và Viettel 4G thấy ok tùy từng vùng thì sóng mạnh yếu khác nhau so giữa lắp trực tiếp trên điện thoại và máy này thì máy này bắt sóng mạnh hơn Có cái app admin cũng hay hay đọc được tin nhắn app trên android
2,Nhỏ gọn dễ sử dụng Cục phát nhẹ nhỏ gọn trong lòng bàn tay Có thể đổi tên mật khẩu ẩn wifi cài đặt cảnh báo dung lượng xem SMS bằng app của tplink nhưng điểm trừ là app chỉ sử dụng được khi điện thoại connect với wifi của thiết bị
2,Hài lòng Giao hàng nhanh sản phẩm đúng mô tả Thiết kế và chất lượng hoàn thiện tốt Có màn hình trực quan dễ theo dõi Nhỏ nhẹ gọn kích thước cỡ thẻ ATM nhét vừa túi quần tiện dụng đối với người có công việc thường xuyên đi lại Hơi thất vọng vì thời gian pin thực tế khoảng 5 tiếng và thiết bị chỉ phát wifi được 1 băng tần 24 GHz
0,Sản phẩm tồn kho bụi bẩn và trầy xước nhiều Sản phẩm tồn kho lâu ngày bụi bẩn và trầy xước nhiều khả năng bắt sóng rất kém khi vào các khu dân cư cao tầng chạy lâu rất nóng và nhanh hết pin sạc đầy mà dùng được 3 tiếng là hết pin giao hàng quá lâu
2,Hài lòng Về hình dáng:   Dầy gần gấp đôi iphone   Kích thước theo tôi là hơi to   Trọng lượng nhẹ so với hình dáng Về chức năng:   Cho phép cài đặt dung lượng tối đa tránh phát sinh cước phí không mong muốn   So với version cũ xài 3g thì cái này chỉ hiển thị dung lượng đang down mà không có up   Hiển thị tên các máy đang kết nối dùng app   Hoạt động mát không nóng thử download liên tục vẫn mát nhiệt độ phòng là 26   Tốc độ test trên mạng Viettel nhanh như khi xài 4G trực tiếp bằng điện thoại Về nhược điểm:   Tháo pin cắm điện xài trực tiếp không được version 3g thì có khả năng này   Cục sạc tặng kèm là hàng kém chất lượng cũ
2,Sản phẩm xài rất okie 1 Sản phẩm đúng như quảng cáo PIN khá ổn màn hình hiển thị các thông tin khá rõ ràng & rất dễ cấu hình 2 Về dịch vụ tiếp nhận đơn hàng tới giao hàng của Tiki thì luôn okie không có gì phải nói Nói thêm về dịch vụ Tiki trước mình có mua 1 sản phẩm phát wifi từ SIM 4G của nhãn hiệu khác sản phẩm đó không được như quảng cáo & bị lỗi   nóng có thể do mình sui gặp ngay sản phẩm lỗi vì đó là sản phẩm 1 thương hiệu có tiếng mình trả lại hàng Tiki cho người tới tận nơi lấy & hoàn lại đủ số tiền mình đã mua sau vài ngày
2,4 sao thôi sản phẩm đẹp giao nhanh sóng phát phủ rộng khi ở mức trung bình nếu tăng nữa không biết phát xa bao nhiêu sim mobifone gắn trong điện thoại ở chợ phú thọ tam nông đồng tháp chỉ bắt được 1 gạch sóng và dữ liệu khi bật luôn em gắn qua m7350 thì 3 gạch trong lúc sử dụng 4g chỉ ấm ấm thôi nhưng khi sạc tới 68% thì pin rất nóng hao rất nhanh
2,Hài lòng Mình rất hài lòng với sản phẩm này Mua sim 4g về gắn vô là xài muốn quản lý nó dễ thì tải app về Pin được có 1 ngày ah sáng đi chiều về là mình sạc Nói chung rất vừa lòng với sản phẩm Hình đính kèm là tốc độ mình đo được xa cột chứ gần cột mấp mé 100Mbs cơ
2,Thiết bị phát wifi di động hỗ trợ 4G ngon   bổ   rẻ cho người hay làm việc bên ngoài Thử nghiệm mua cục phát Wifi Di Động 4G của TP Link vì thấy sản phẩm được xếp hạng bán chạy nhất trong mục thiết bị phát wifi thu sóng 4G và chọn gói giao nhanh trong 2 tiếng mình hoàn toàn hài lòng và cực kỳ thích thú Còn gì sướng bằng đi chợ online và nhận hàng trong tích tắc thế này Ưu Điểm:   Cục phát TP Link M7350 rất gọn nhẹ tiện đi lại có thể treo ba lô hay móc lên xe   Có màn hình màu để truy cập nhanh: quản lý dung lượng tình trạng sóng pin rất hiệu quả   Có phần mềm hỗ trợ iOS Android để quản lý nhắn tin SMS cực kỳ thân thiện dễ dàng cài đặt   Phát sóng 4G rất ổn định tín hiệu nhanh ổn định hỗ trợ 10 thiết bị kết thúc cùng lúc   Thay pin dễ dàng Nhược:   Không chống nước   Pin hơi yếu nhưng không quan trọng lắm vì hỗ trợ micro USB có thể sạc từ pin hoặc máy tính
1,V41 hàng khuyến mãi đi kèm không dám dùng v41 là version của tiki trading thời điểm nhận xét này Trong box có cáp micro usb 03m 2 khay sim chuyển Nano và micro sim thành sim thường để gắn vào máy giấy hương dẫn sử dụng bằng tiếng Việt Khuyến mãi đi kèm là 1 củ sạc ghi là hàng Việt Nam nhưng mang cái tên nhật tàu lẫn lộn tôi không dám sử dụng
1,Tôi thắc mắc Tại sao tem trên máy và pin khác nhau trong khi đó tôi mua tháng 6 2018 Trên máy thì tick tháng 4 2020 và pin là tháng 10 2018 Trên hóa đơn tôi được thêm 1 củ sạc và khi tôi nhận không có Tôi xem review mọi người có tem niêm phong tiki ở hộp tại sao tôi nhận thì hộp không có tem đã bị mở và lòi cả túi bóng đựng máy ra ngoài Vui lòng giải đáp thắc mắc của tôi Mới nhận máy nên chưa review được sản phẩm thế nào
1,Tạm được Mình sử dụng được khoảng 1 tuần thì thấy có một số điểm không hài lòng lắm Sản phẩm bắt sóng có thể nói là khá kém khi điện thoại mình có thể bắt được sóng 4g full trong khi bộ phát chỉ có 1 vạch Pin nếu dùng liên tục sẽ rất mau hết
